305	-0.9938763074196718	305	-6.651797553340199
306	-1.0996764135864485	306	-6.9880126556388715
307	-0.7976397311595715	307	-6.60425563015087
308	-1.144010111360101	308	-4.823166968581555
309	-1.0270844173141502	309	-23.251039546287206
310	-1.40002403677863	310	-8.356220281406202
311	-1.0386866137347985	311	-8.382583710385033
312	-30.58405098204044	312	-6.602379481053566
313	-0.955724539231755	313	-9.547951116441892
314	-0.9081034170715743	314	-21.934874403491108
315	-0.8223199703341882	315	-22.431145280562177
316	-0.8043562575361668	316	-4.162184944690497
317	-0.9507726639237432	317	-33.86127334569626
318	-0.6209210272773774	318	-12.878195461488843
319	-0.8567526819751623	319	-26.729942697865276
320	-1.3259981038601865	320	-34.34999759356787
321	-0.9022900502101412	321	-7.619270593815725
322	-0.9774758003187946	322	-24.04919130201833
323	-0.9436280026329656	323	-27.9665751411866
324	-1.1096769228513408	324	-14.985302346019893
325	-0.8905530400889671	325	-19.960958986189148
326	-0.8523780458141472	326	-10.600927929947147
327	-0.826924864058425	327	-6.3465605268940815
328	-0.935579329197091	328	-5.593084813161162
329	-0.9898706181637383	329	-15.711532453370367
330	-1.0003361943081202	330	-22.21490413147164
331	-1.0960036111384164	331	-6.217958444329297
332	-0.7484424996875876	332	-7.055195419797374
333	-0.8899843207220342	333	-14.422870880669146
334	-0.8954203590164977	334	-7.203255823462739
335	-0.9670953487166456	335	-7.035542127193663
336	-0.9561723261771867	336	-4.629785728245002
337	-0.9424650267313528	337	-30.7052098172815
338	-0.943294589303678	338	-22.243028271687688
339	-0.7415074999143632	339	-3.8037744936675106
340	-0.8698723902658743	340	-5.342516116975567
341	-1.1720434670779132	341	-7.104305780403487
342	-0.8841885039653198	342	-7.1700787010318345
343	-1.06010163603672	343	-7.169185904696872
344	-0.8520018394838101	344	-26.315830052792382
345	-0.9202879648576043	345	-3.606760206975275
346	-0.992612958841904	346	-23.219286160754123
347	-1.043377046841016	347	-3.575118791408006
348	-0.6880700334517618	348	-31.32569573621681
349	-0.9208109707304277	349	-7.498829264237869
350	-0.8395216193149442	350	-6.222907243096745
351	-0.8335117664154188	351	-5.921611809200497
352	-0.8229735788968768	352	-35.637286592499336
353	-0.8057368453742116	353	-5.06822970017781
354	-0.9567913818343432	354	-19.370465043204117
355	-0.7995075000676799	355	-4.4317527833473065
356	-1.0597320823856966	356	-4.8638045271029915
357	-0.6628948379394984	357	-17.95233437404339
358	-1.0064713872022168	358	-19.374648778722367
359	-0.7789565126400267	359	-25.489357533682252
360	-0.8747593196639664	360	-25.476761942002398
361	-0.6732170567567057	361	-28.085275022358132
362	-0.781269374777342	362	-5.313040096138086
363	-1.1035104316680064	363	-26.114733353188324
364	-1.071237812505083	364	-6.4663045188816195
365	-0.897168255183777	365	-17.93624170958273
366	-1.0394533547542397	366	-3.65140736294773
367	-1.6032554337208045	367	-28.28072198106481
368	-0.787057627633878	368	-17.73326743289194
369	-0.9616708403823946	369	-4.295117455846288
370	-0.8206458938969463	370	-15.757322257586193
371	-1.0584326745999695	371	-19.914848710355084
372	-0.7347442750999257	372	-14.823583272926383
373	-0.9721309497531049	373	-3.9257939770725137
374	-0.7724281269062738	374	-7.658826099513424
375	-0.8580929953137323	375	-19.059241094901836
376	-0.9806307434740549	376	-20.800298320932132
377	-0.8490544358961097	377	-7.794449642341729
378	-0.7370123571551561	378	-3.9018872084144025
379	-1.0091248460842916	379	-17.645567247228154
380	-0.773381272453814	380	-21.436244442101437
381	-0.7693319318917394	381	-25.962738077982536
382	-0.9964498686574829	382	-14.314499720548751
383	-0.703108911828161	383	-4.286551105987232
384	-0.9835212468787282	384	-26.355450611885356
385	-1.0059797694099228	385	-4.238282444478178
386	-0.8799245547980732	386	-4.986793605279745
387	-0.8406677079697908	387	-16.80136531318232
388	-0.7232674389409387	388	-5.939203491363808
389	-0.8618070454602887	389	-23.062126377952097
390	-1.0028450765791312	390	-23.927233556839695
391	-0.9489196027856069	391	-18.82910006185064
392	-0.9547219955797248	392	-20.410523757287386
393	-0.8360763556624803	393	-15.023793094693081
394	-0.8518683510574978	394	-25.25717235923167
395	-0.8579795709107216	395	-4.132294113910661
396	-0.8081609906934536	396	-15.867730690306416
397	-1.011193658022484	397	-5.942178016042836
398	-0.9112379448848544	398	-19.560142398907146
399	-0.805182470421013	399	-20.452963821141743
400	-0.855786523986494	400	-31.439670451021584
401	-0.9559125892751937	401	-26.829362655141527
402	-1.1215313340867947	402	-17.119712733927603
403	-0.6868220643462079	403	-17.679457624688474
404	-0.8272228132653261	404	-21.516626751915297
405	-0.7927920375375096	405	-5.47707495402578
406	-0.8541611303803288	406	-4.966302862410416
407	-0.8974656244261742	407	-21.52318191633303
408	-0.7915541207261542	408	-18.516097065093412
409	-0.8381907688993231	409	-6.585190008129279
410	-0.9802121686963612	410	-5.016939189953797
411	-0.8103636729968952	411	-4.901679182728837
412	-0.8911065193549131	412	-3.7608460180669137
413	-0.751394271663837	413	-4.5951283255741515
414	-0.853747716212509	414	-18.83154401728001
415	-0.7915343027314758	415	-21.632833140583344
416	-0.8171506580256783	416	-12.006416710216879
417	-0.7778731384748626	417	-5.358837722204584
418	-0.8102124358662943	418	-21.15334374822636
419	-0.8089447180083534	419	-26.63832720805647
420	-1.083743827949326	420	-7.227644245337122
421	-0.6648679498784427	421	-18.85436354741159
422	-0.7844515045989848	422	-21.454865823117238
423	-0.848995188726558	423	-20.35888451637839
424	-0.9894473690870537	424	-15.373456425388557
425	-0.8322336334481064	425	-7.901737682898331
426	-0.7466009793831947	426	-24.90070963145391
427	-0.6997977405936172	427	-29.420569303550824
428	-0.81761713154069	428	-28.432250230392107
429	-0.8180388766287212	429	-25.564229510767312
430	-0.8969694356048998	430	-27.603559232103308
431	-0.8501560394208453	431	-35.58726242345659
432	-0.8380526428549361	432	-24.06060330258225
433	-0.8723174697619935	433	-21.32847509445934
434	-0.7870806442031131	434	-4.396215110034742
435	-0.7819875923489871	435	-16.88503878915916
436	-0.8285402609463822	436	-17.271769975327075
437	-0.7882061460876798	437	-24.56543727383323
438	-0.8516004564764611	438	-13.663829548341727
439	-0.7522921906305216	439	-24.63537825406406
440	-0.7013881879970792	440	-24.09609347320082
441	-0.8744203421962079	441	-16.294894922451927
442	-1.0228336621188359	442	-23.2665765212904
443	-0.7089028388258588	443	-17.2821423053588
444	-0.9183877030604394	444	-23.413321819846043
445	-0.7671908859128737	445	-24.61520169226507
446	-0.8327793506329806	446	-5.779170551692836
447	-0.7753121737830125	447	-24.124100505416266
448	-0.7586945550254525	448	-7.1107431784089155
449	-0.8265940626628583	449	-20.910905411903677
450	-0.7954679152413017	450	-17.083725686723486
451	-0.735407837775594	451	-19.112848241219613
452	-0.9164517974410434	452	-35.13995323297816
453	-0.8012379589894619	453	-14.752846033631549
454	-0.7520120532855491	454	-7.725879883309032
455	-0.7546558011602224	455	-32.64026135985625
456	-0.8735872602243666	456	-15.937178852470554
457	-0.8477649522973494	457	-8.931208515635554
458	-0.8729219148258959	458	-18.807316896224798
459	-0.7750970416734503	459	-7.402103158626569
460	-0.9079828647440437	460	-20.817322157298705
461	-0.7342725436793753	461	-22.583171758332224
462	-0.6972189539959894	462	-5.502463881572408
463	-0.7554707820167289	463	-19.4279399629694
464	-0.8410570146125929	464	-22.68004116643585
465	-0.7675383536239394	465	-21.78178606856466
466	-0.7834554256260028	466	-39.36053675325697
467	-0.7184013624490289	467	-5.554459203852014
468	-1.0773312541812254	468	-5.725095200596781
469	-0.7476286982347299	469	-19.57955452209558
470	-0.9635414436805093	470	-25.428910608671295
471	-0.693612151773717	471	-15.143481284091672
472	-0.7359678691756932	472	-16.603897836290393
473	-0.8706844821716577	473	-16.473709280358715
474	-0.7124016237669654	474	-27.97468365455787
475	-0.9996778079199201	475	-14.805326263264325
476	-0.7083967222133292	476	-16.75826326558743
477	-0.7969633037495603	477	-18.777430003104076
478	-0.868970628049123	478	-21.735332825170453
479	-0.8883924988740179	479	-2.783789622596114
480	-0.7207259937661185	480	-12.80171005136601
481	-0.7278322562744097	481	-8.46428263269918
482	-0.8223284191803871	482	-22.316445190057877
483	-0.6844070653415688	483	-22.71391503374891
484	-0.7916714137653614	484	-5.489593405288461
485	-0.7341003818234392	485	-23.068107068552845
486	-0.7719024975078235	486	-24.790444228211037
487	-0.789022848754576	487	-11.570462170817056
488	-0.750075352642973	488	-29.34539805400195
489	-0.8750185518017066	489	-57.27868910132391
490	-0.7568273563698477	490	-14.310356519968689
491	-0.6980567202110793	491	-4.681389316057678
492	-0.8935019590333453	492	-9.11033985831991
493	-0.7247602889637339	493	-5.286283344109203
494	-0.9712237208006734	494	-48.32417371602212
495	-0.8792027276687933	495	-4.309821914492756
496	-0.9462083972288406	496	-19.479359805607725
497	-0.9943183797163013	497	-7.265595534324076
498	-0.7986462176260787	498	-3.954269941056264
499	-0.7651448184060524	499	-18.551740570993562
500	-1.0044952455307414	500	-28.1827801338955
